trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday
289455,0 days 00:16:22.146587900,3.8334285812993394,20.860817916429156,2.4679096232575004,1.4542191359624121,2021,6,6
413491,0 days 00:15:59.629966302,3.6255269643111947,20.59196328336046,2.379871581243606,1.3504864676619321,2021,7,0
469535,0 days 00:16:18.154940418,3.262431661111525,19.73127455887208,2.303341220569287,1.34931794221943,2021,7,1
393070,0 days 00:16:17.513805161,3.225566896481543,19.601153255145398,2.3059689368305905,1.351998371791284,2021,7,2
399252,0 days 00:17:10.223832055,3.3044857884243535,20.16669201406631,2.389895329265727,1.348687044773727,2021,7,3
392878,0 days 00:17:24.880349959,3.4000277694347862,20.44755063912971,2.396102454196977,1.3699112701652931,2021,7,4
369926,0 days 00:16:17.953602029,3.4214422073603923,19.902920016435726,2.3849656417770038,1.425695950000811,2021,7,5
350605,0 days 00:16:38.744115162,4.028043752941344,21.68630926541265,2.5895356027438283,1.4025698435561387,2021,7,6
353417,0 days 00:17:00.279251033,3.585876429260619,21.281805430978142,2.542258833049909,1.3487947665222668,2021,8,0
391753,0 days 00:16:53.646302604,3.169957856098102,20.06940288906531,2.4168791559988057,1.3283369878469342,2021,8,1
511152,0 days 00:16:45.331776551,3.130687897142142,19.900289150780996,2.423848816007763,1.3248407518702852,2021,8,2
520510,0 days 00:18:37.856368485,3.3489585022381902,21.09787339340263,2.571867514553034,1.3233617029451883,2021,8,3
425600,0 days 00:19:21.994042761,3.393014262218045,21.426773331766913,2.5700297932330822,1.350956296992481,2021,8,4
420426,0 days 00:16:30.867882009,3.2391755505130515,19.7568003881777,2.3893240427566322,1.4244956306222736,2021,8,5
340935,0 days 00:16:59.164430997,3.7753869505917557,21.332647454793435,2.598251660873774,1.4067637526214674,2021,8,6
387567,0 days 00:16:43.534167776,3.4584290200146044,20.765220852136537,2.5420898838136377,1.341295827560138,2021,9,0
427286,0 days 00:16:44.344036869,3.0959836502951186,19.893099305851354,2.4652629386406297,1.3222431813820252,2021,9,1
464684,0 days 00:17:31.408347042,3.061105912835389,20.105763163784427,2.508781903401021,1.3273342744746968,2021,9,2
488817,0 days 00:18:40.964582280,3.1521785044300827,20.663288265342654,2.573291477178577,1.3392251087830416,2021,9,3
614884,0 days 00:18:27.537453500,3.1848674709376077,20.664345437513425,2.5621799396308904,1.356699800287534,2021,9,4
593204,0 days 00:16:45.030913806,3.070609436214186,19.419102618997847,2.417540997700622,1.4360961827634338,2021,9,5
487062,0 days 00:16:41.139509139,3.6595288279520886,21.027451227975092,2.6255598671216385,1.4179036755074303,2021,9,6
547726,0 days 00:17:27.971000781,3.4860697136889622,21.13599878406357,2.617036766558462,1.3253506315201395,2021,10,0
596898,0 days 00:17:48.152731459,3.188292773639716,20.498330284236175,2.557632057738508,1.3198017081645441,2021,10,1
483506,0 days 00:18:16.411664666,3.1555368082298885,20.594068160477846,2.5832716036615877,1.339538702725509,2021,10,2
455334,0 days 00:18:05.124349724,3.2858586224617548,20.829656010752547,2.609019708609504,1.3577132390728563,2021,10,3
483280,0 days 00:17:49.715388293,3.2211568448932306,20.62079794322133,2.5649935648071507,1.3906844893229597,2021,10,4
499733,0 days 00:17:07.178197094,3.1843331338935,19.8923547174191,2.4911296232187987,1.451036853679865,2021,10,5
406472,0 days 00:18:30.087544078,3.8419005737172554,21.876479068668935,2.762960130095061,1.4219060599500088,2021,10,6
388083,0 days 00:17:03.687716557,3.5389693184189976,21.15897867208819,2.581701723600364,1.3815807443253119,2021,11,0
415052,0 days 00:16:55.543889334,3.3147834006341386,20.625825173713174,2.534835466399391,1.370910151017222,2021,11,1
545394,0 days 00:17:35.683003244,3.2915615866694528,20.81965793536417,2.5838251612595666,1.357965067455821,2021,11,2
555474,0 days 00:18:02.082594797,3.3633643158815714,21.158972697191942,2.627007276668214,1.3712811040660768,2021,11,3
533896,0 days 00:17:32.476231252,3.3523067413878356,20.866399486042233,2.5835047462427134,1.402490372656847,2021,11,4
413743,0 days 00:17:05.011695595,3.2739594627582838,20.31111557174382,2.5268972526423408,1.457726173010782,2021,11,5
362727,0 days 00:17:45.462263448,3.848932392680997,22.01072900556066,2.7130618619512745,1.4563624985181693,2021,11,6
374034,0 days 00:14:01.590971960,3.3792353368945065,19.87943055978868,2.4401241331001997,1.3246950811958271,2022,0,0
324127,0 days 00:13:55.197064316,3.029775180716201,18.792843052260384,2.312764626211331,1.3174249599693948,2022,0,1
338341,0 days 00:14:00.845193618,2.905483195947284,18.504044410816313,2.288442990947003,1.3132815709594758,2022,0,2
355413,0 days 00:14:26.823746871,2.9063707292642644,18.694089524018537,2.332921502589944,1.3168567272440794,2022,0,3
362358,0 days 00:14:47.476525153,2.910663735863428,18.835169197313157,2.3710000055194036,1.3415075698618493,2022,0,4
366297,0 days 00:14:00.492425400,3.0841986420855205,18.63955994725591,2.384913471854806,1.4218025263652172,2022,0,5
343361,0 days 00:14:09.699266738,3.624431604055207,20.246324538896385,2.563791985694357,1.4049353304539538,2022,0,6
387520,0 days 00:15:29.959823169,3.3328950505780353,20.232642418455818,2.5585320499587128,1.3305584227910818,2022,1,0
407034,0 days 00:15:40.930223067,2.99610808925053,19.42991786926891,2.4590110408467107,1.3052374003154528,2022,1,1
421142,0 days 00:15:55.383982777,2.9342014332457933,19.41906551709399,2.4700408650763874,1.3065165668586842,2022,1,2
450403,0 days 00:16:12.605570847,2.982886392852623,19.576142499050857,2.507058389930795,1.3063678527896128,2022,1,3
462566,0 days 00:16:02.268038605,3.026008980340103,19.594314303256184,2.5087708564831828,1.3438903853720334,2022,1,4
474102,0 days 00:15:17.762919658,2.9850517821059603,18.86483790407971,2.4305387870120776,1.414058578111883,2022,1,5
376664,0 days 00:14:45.141728080,3.496236725569737,20.15237837966995,2.594335322727949,1.4033063950895228,2022,1,6
411261,0 days 00:15:51.271968756,3.5676512239186313,21.20305124969302,2.672429989714561,1.3198844529386449,2022,2,0
581038,0 days 00:16:12.213146147,3.2282828833914494,20.39763934544729,2.598367662700202,1.3113204299890886,2022,2,1
608153,0 days 00:16:31.441106645,3.172171657461199,20.38714474811436,2.6213118902644563,1.3101308387856345,2022,2,2
623604,0 days 00:17:05.701043630,3.2738642311466886,20.88770246823305,2.695073428008802,1.31746589181596,2022,2,3
510312,0 days 00:17:08.916821405,3.3307436822963217,20.992897756666512,2.6842459319004845,1.3514026713069651,2022,2,4
490126,0 days 00:15:12.248705234,3.1799681102410404,19.52554126897982,2.510233878635289,1.4252355516744675,2022,2,5
403388,0 days 00:15:37.787494358,3.8721919343163402,21.732811139647193,2.799747092129662,1.3989608020070008,2022,2,6
427144,0 days 00:16:49.343061145,3.6221638370198344,21.529179152697925,2.696852068623228,1.3418683160713951,2022,3,0
478479,0 days 00:17:40.922175034,3.4372270883361646,21.438269788224776,2.735405085698641,1.3229462526046074,2022,3,1
496091,0 days 00:17:56.641902003,3.3531867540431093,21.32863611716399,2.7272613492282667,1.327341153135211,2022,3,2
514080,0 days 00:18:03.405069819,3.3588026377217544,21.386666413787736,2.7336268674136326,1.3348856209150326,2022,3,3
645450,0 days 00:17:31.469468299,3.4390845456658132,21.34713623053684,2.7126023704392295,1.3711596560539159,2022,3,4
624171,0 days 00:16:49.709249145,3.349677203843177,20.43334001419483,2.5884316958013107,1.4297940788662082,2022,3,5
414505,0 days 00:16:09.802097235,3.9043209852715886,21.871923595614053,2.7733567508232713,1.4313699472865224,2022,3,6
