trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday
72855,0 days 00:21:28.345425845,3.4326248026902753,18.837349667147073,0.8654747100404915,1.0036648136709903,2019,11,0
76405,0 days 00:21:13.686407957,3.441737713500425,18.772471435115506,0.86191702113736,1.018441201492049,2019,11,1
56028,0 days 00:21:37.627525522,3.523433640322696,19.48767544799029,0.9374610908831299,0.9986970800314129,2019,11,2
63246,0 days 00:22:15.688011890,3.4149968377446798,19.276809916832686,0.9746322297062264,1.012807134048003,2019,11,3
65850,0 days 00:22:04.122021594,3.307105542900531,18.910439939255884,0.9594953682611996,1.0386484434320424,2019,11,4
59648,0 days 00:20:52.325280399,3.3217760863733905,18.06910558610515,1.0364728071351932,1.1138512607296138,2019,11,5
61262,0 days 00:19:23.870278476,3.3487422872253605,18.20093810192289,0.9776512356762755,1.081584016192746,2019,11,6
53746,0 days 00:20:05.389717922,3.544607784765378,18.88783276895025,0.9001998288244707,0.9733747627730436,2020,0,0
59596,0 days 00:19:51.963336465,3.6447328679777167,19.468273709644947,0.8555713470702732,0.9400630914826499,2020,0,1
71831,0 days 00:20:16.272766508,3.646170594868511,19.380619370466793,0.9209868998064903,0.9544068716849271,2020,0,2
78415,0 days 00:20:47.726668707,3.6796166549767264,19.30951348594019,0.8675313396671556,0.9318625263023657,2020,0,3
81164,0 days 00:20:22.508908548,3.563531984623725,18.887995909516533,0.8866219013355675,0.9583928835444285,2020,0,4
53879,0 days 00:19:50.368127992,3.511966814528852,17.720472540321833,0.9737619480688209,1.0471983518625068,2020,0,5
49139,0 days 00:19:15.990292645,3.7065933372677504,18.40487860965832,0.9143128675797227,0.9854087384765665,2020,0,6
49558,0 days 00:20:22.470004237,3.43306953468663,18.697026110819646,0.938183946083377,1.0388433754388797,2020,1,0
54076,0 days 00:20:59.988497031,3.4853450699016197,19.160305680893558,0.9365622457282344,0.9952659220356536,2020,1,1
58331,0 days 00:19:38.666860963,3.4112938231814987,18.905819204196742,0.948573142925717,1.010628996588435,2020,1,2
60715,0 days 00:20:31.362186825,3.3721877624969117,18.660222185621347,0.9976753685250762,1.0322160915753933,2020,1,3
63875,0 days 00:20:02.812296467,3.26725228962818,18.326701839530333,0.9893332289628181,1.0486575342465754,2020,1,4
66633,0 days 00:19:36.376634097,3.323688862875752,17.631728122701965,1.061705311182147,1.118634910629868,2020,1,5
45444,0 days 00:19:39.866318986,3.516876375319074,18.521499207816216,1.0181836986180792,1.0561350233254114,2020,1,6
35563,0 days 00:20:03.711071739,3.56812023732531,16.8482189354104,0.8552785198099148,0.9982284959086691,2020,2,0
34959,0 days 00:19:19.485393837,3.528664435481564,16.833209473955208,0.8690096970737149,0.9832089018564604,2020,2,1
