trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,hour,customer_waiting_time,driver_waiting_time
1187157,0 days 00:22:05.239846119,4.40842287919795,20.198321502547692,0.5381682119551163,,2019,2,16,0 days 00:02:54.070292361,0 days 00:02:11.015496276
1359203,0 days 00:20:45.664981610,4.120293142378288,18.85648251217809,0.497017053376133,,2019,2,17,0 days 00:03:02.396355188,0 days 00:02:10.504870993
1460046,0 days 00:19:03.534592060,4.0550416151271955,18.2414046201284,0.4826347183581887,,2019,2,18,0 days 00:02:58.954161798,0 days 00:02:09.584880285
1487424,0 days 00:18:01.330550670,4.211063341723678,17.8077998472527,0.46214940729744863,,2019,2,19,0 days 00:02:45.092290711,0 days 00:02:10.638374563
1436276,0 days 00:17:55.852875074,4.694992369154676,18.822046417262424,0.4834296959637284,,2019,2,20,0 days 00:02:33.767482496,0 days 00:02:12.273766680
1406114,0 days 00:17:50.769162386,4.923532565638347,19.498874401364322,0.5018789017106722,,2019,2,21,0 days 00:02:57.777662820,0 days 00:02:09.944100183
1333414,0 days 00:17:55.956177151,5.039938038748658,19.797001283922324,0.4979033518472133,,2019,2,22,0 days 00:03:16.348873905,0 days 00:02:10.373058939
1166804,0 days 00:17:50.091618643,5.08862856143791,19.835351095813852,0.4702646545606631,,2019,2,23,0 days 00:03:21.695342738,0 days 00:02:08.452099240
789432,0 days 00:16:41.220235561,5.111694040778686,19.462402170167913,0.43621133929204786,,2019,3,0,0 days 00:02:57.709327720,0 days 00:02:00.674714258
541921,0 days 00:15:56.195024736,5.122734586775563,18.86974535033704,0.4045601111601138,,2019,3,1,0 days 00:02:39.199996911,0 days 00:02:02.240370069
379032,0 days 00:15:39.537643259,5.176601949175796,18.798334995462124,0.3692167152113805,,2019,3,2,0 days 00:02:35.348516718,0 days 00:02:02.227657892
292088,0 days 00:16:03.091095834,5.725441408068801,20.45997202897757,0.39651748788036484,,2019,3,3,0 days 00:02:45.131533025,0 days 00:02:02.581617522
287278,0 days 00:17:05.886952707,6.692006314441064,23.64360445282966,0.5437475894429785,,2019,3,4,0 days 00:02:59.739956712,0 days 00:02:01.267538697
352638,0 days 00:18:17.216817246,7.077841554228416,25.21377358651082,0.6381300086774538,,2019,3,5,0 days 00:02:45.802073450,0 days 00:02:01.643708957
588411,0 days 00:18:55.387186847,5.922211260496491,22.970733364943893,0.5419656668553103,,2019,3,6,0 days 00:02:36.306704863,0 days 00:02:00.900141664
916322,0 days 00:19:15.344191234,4.660850825364881,20.59497800991354,0.4731365829915686,,2019,3,7,0 days 00:02:57.097996617,0 days 00:02:01.373731684
1085006,0 days 00:19:20.687243204,4.279125405758127,19.38662379747209,0.4572510382431066,,2019,3,8,0 days 00:02:49.045904336,0 days 00:02:01.687207575
983210,0 days 00:18:47.758035414,4.379696290721211,19.251679997152173,0.49823507694185376,,2019,3,9,0 days 00:02:20.657071854,0 days 00:02:05.737297587
881975,0 days 00:18:53.135016298,4.527073976019728,19.75082091896029,0.5531289549023497,,2019,3,10,0 days 00:02:12.433892277,0 days 00:02:08.441688150
891088,0 days 00:19:26.482585333,4.563693989819187,20.249618320525016,0.5764321817822706,,2019,3,11,0 days 00:02:19.762487863,0 days 00:02:07.609069104
898307,0 days 00:19:44.579551311,4.604694619990716,20.624664652507455,0.5835287490802142,,2019,3,12,0 days 00:02:33.071804017,0 days 00:02:05.124351081
938979,0 days 00:20:19.236071307,4.65117471210751,21.04410323340564,0.5861901597373317,,2019,3,13,0 days 00:02:48.436194715,0 days 00:02:03.436393849
987668,0 days 00:21:30.889296808,4.589946824236485,21.733098348837874,0.5865298156870528,,2019,3,14,0 days 00:02:49.537122711,0 days 00:02:03.529581069
1027190,0 days 00:22:36.104442216,4.546449157410021,22.137500209308882,0.6012733379413742,,2019,3,15,0 days 00:02:48.731868834,0 days 00:02:03.610136954
1082447,0 days 00:22:26.043992916,4.366554953729838,21.407085871178904,0.5756219842634327,,2019,3,16,0 days 00:02:49.791803077,0 days 00:02:03.383009494
1256860,0 days 00:21:15.092042868,4.114752311315502,19.9290848781885,0.5309116051111501,,2019,3,17,0 days 00:03:04.771239778,0 days 00:02:02.049369020
1328155,0 days 00:19:23.813024835,4.097504462958014,18.99005403736763,0.5063518565227704,,2019,3,18,0 days 00:02:57.120485762,0 days 00:02:01.365892817
1317556,0 days 00:18:07.025237636,4.252771646897743,18.4911482927481,0.48258571172686393,,2019,3,19,0 days 00:02:39.705746284,0 days 00:02:02.967031652
1312561,0 days 00:17:55.207722917,4.65588307133916,19.501735241257357,0.49928858163544404,,2019,3,20,0 days 00:02:37.018861339,0 days 00:02:03.390834490
1277689,0 days 00:18:00.166884899,4.972035691001487,20.339889644506613,0.5293774541379005,,2019,3,21,0 days 00:02:49.197335607,0 days 00:02:01.830756463
1246784,0 days 00:17:54.194482765,5.022510611300753,20.582605752078948,0.51603535175299,,2019,3,22,0 days 00:03:23.032573427,0 days 00:01:59.606345049
1072225,0 days 00:17:32.901120567,5.097551055049084,20.45472900743781,0.4833891860383782,,2019,3,23,0 days 00:03:19.074700049,0 days 00:01:59.971476446
822459,0 days 00:16:57.667069118,5.182244734387974,20.498812767566527,0.49137338153026466,,2019,4,0,0 days 00:02:51.388135549,0 days 00:02:01.033770811
570492,0 days 00:15:59.600190712,5.1342984792074216,19.618421152268564,0.4365884710039755,,2019,4,1,0 days 00:02:33.259741517,0 days 00:01:59.531446673
400724,0 days 00:15:32.263008953,5.129244040786176,19.735855900819523,0.4002170571266009,,2019,4,2,0 days 00:02:47.598162290,0 days 00:01:57.251079615
305251,0 days 00:15:51.274099020,5.642032022827115,22.193046279946675,0.430776836111921,,2019,4,3,0 days 00:03:17.978410270,0 days 00:01:55.341602315
304586,0 days 00:17:00.322723303,6.671158628433348,25.142400175976576,0.6081318576690983,,2019,4,4,0 days 00:03:14.554822152,0 days 00:01:54.996380672
371172,0 days 00:18:32.236068453,7.249494889161896,26.115681732458274,0.713015583071999,,2019,4,5,0 days 00:02:23.996882592,0 days 00:01:57.780175877
596825,0 days 00:19:23.000090478,6.045329815272484,24.059876563481758,0.606588480710426,,2019,4,6,0 days 00:02:41.065678313,0 days 00:01:56.345662022
930583,0 days 00:19:48.605458083,4.685472941156245,22.094822535980136,0.5465572872059773,,2019,4,7,0 days 00:03:20.130357902,0 days 00:01:56.054986366
1077237,0 days 00:20:01.237060182,4.332623549878068,21.151777371182007,0.5394543726218094,,2019,4,8,0 days 00:03:07.356639235,0 days 00:01:57.495015024
992989,0 days 00:19:39.282979972,4.452195931676989,20.602977918184394,0.5744901202329532,,2019,4,9,0 days 00:02:30.592889430,0 days 00:02:01.957575212
