trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,hour
1164,0 days 00:16:04.600515463,3.131615120274914,17.877551546391754,1.7305412371134021,1.0910652920962198,2022,1,0
797,0 days 00:16:02.544542032,3.0184316185696356,17.8994730238394,1.747302383939774,1.164366373902133,2022,1,1
552,0 days 00:15:15.382246376,3.1222282608695653,20.623713768115945,2.0321376811594205,1.2173913043478262,2022,1,2
414,0 days 00:13:25.309178743,3.270386473429952,21.799444444444447,2.149468599033816,1.1473429951690821,2022,1,3
390,0 days 00:17:19.264102564,4.4804615384615385,26.649358974358975,2.0714102564102563,1.082051282051282,2022,1,4
334,0 days 00:20:28.523952095,5.178832335329341,29.228712574850302,2.9758083832335336,0.8622754491017964,2022,1,5
1160,0 days 00:17:32.373275862,3.502094827586207,20.86287068965517,1.7391551724137932,1.043103448275862,2022,1,6
2640,0 days 00:22:24.146212121,2.931943181818182,17.830140151515153,1.8585113636363635,1.0689393939393939,2022,1,7
3611,0 days 00:20:33.472445306,2.829678759346441,17.539592910551097,1.8079119357518691,1.0728330102464692,2022,1,8
3760,0 days 00:16:40.835106382,2.874279255319149,18.0356170212766,1.7890904255319149,1.1196808510638299,2022,1,9
3875,0 days 00:19:40.182451612,2.7685729032258064,17.562072258064518,1.645215483870968,1.1548387096774193,2022,1,10
3934,0 days 00:18:46.966192170,2.8014667005592275,17.69499237417387,1.6957702084392479,1.1545500762582612,2022,1,11
3978,0 days 00:19:10.401709401,2.8668979386626448,17.796050779286073,1.6386224233283055,1.1714429361488186,2022,1,12
4221,0 days 00:18:08.166074389,2.9196659559346125,17.90508173418621,1.6946481876332624,1.179578298981284,2022,1,13
4526,0 days 00:21:27.820592134,2.8069111798497572,17.49827220503756,1.698398144056562,1.1345558992487847,2022,1,14
4900,0 days 00:23:36.307142857,2.7576428571428573,17.45808979591837,1.750204081632653,1.1340816326530612,2022,1,15
5293,0 days 00:22:25.559040241,2.71657283204232,18.202811260154924,1.807169846967693,1.144341583223125,2022,1,16
5172,0 days 00:19:52.081979891,2.6469238205723125,17.466829079659707,1.8755220417633411,1.1442382057231246,2022,1,17
5036,0 days 00:18:17.266481334,2.6979070691024623,17.407879269261315,1.9946266878474979,1.1292692613185067,2022,1,18
4202,0 days 00:22:12.729414564,2.8373250832936696,17.436558781532607,1.8498381722989055,1.173726796763446,2022,1,19
3276,0 days 00:18:47.703907203,2.824313186813187,16.743104395604398,1.7866483516483516,1.1272893772893773,2022,1,20
2449,0 days 00:19:28.741527153,2.957643936300531,16.824279297672522,1.9395100040832995,1.096774193548387,2022,1,21
2064,0 days 00:20:18.236434108,2.943236434108527,17.120876937984498,1.9097286821705426,1.1080426356589148,2022,1,22
1651,0 days 00:19:12.151423379,3.1505330102967894,18.667546941247732,1.8517201695941856,1.0938824954572985,2022,1,23
1371,0 days 00:23:42.740335521,3.1267833698030634,18.600554339897887,1.8174106491611963,1.1816192560175054,2022,2,0
894,0 days 00:21:32.078299776,3.310380313199105,18.070123042505596,1.7953020134228188,1.2102908277404922,2022,2,1
570,0 days 00:17:38.608771929,3.147245614035088,19.999035087719296,1.6463859649122807,1.1614035087719299,2022,2,2
486,0 days 00:22:44.631687242,3.443868312757201,21.204917695473256,2.0140329218106996,1.1522633744855968,2022,2,3
439,0 days 00:22:56.444191343,4.317243735763098,25.646810933940777,2.299681093394078,0.9863325740318907,2022,2,4
417,0 days 00:17:07.362110311,5.106594724220623,28.759136690647484,2.6821342925659475,0.8537170263788969,2022,2,5
1365,0 days 00:15:39.587545787,3.7144761904761907,21.920168498168497,2.1805201465201463,1.0586080586080586,2022,2,6
3244,0 days 00:27:15.162762022,2.953338471023428,18.22049013563502,1.9430826140567203,1.032367447595561,2022,2,7
4139,0 days 00:22:54.436820488,2.884759603769026,17.72796810823871,1.868142063300314,1.0879439478134816,2022,2,8
4345,0 days 00:19:23.621173762,2.9655972382048335,18.218142692750284,1.9494568469505178,1.1576524741081704,2022,2,9
4376,0 days 00:19:00.522166361,2.899517824497258,17.727721663619743,1.7868327239488118,1.1611060329067642,2022,2,10
4537,0 days 00:20:37.566894423,2.9021776504297994,18.678774520608332,2.059259422525898,1.1994710160899273,2022,2,11
4691,0 days 00:19:35.692602856,3.0044169686633984,18.45604135578768,1.8053464080153483,1.180345342144532,2022,2,12
4448,0 days 00:20:49.011465827,3.088338579136691,18.704892086330936,1.81525404676259,1.1654676258992807,2022,2,13
5031,0 days 00:22:13.000795070,2.985905386603061,18.052176505664878,1.7954243689127407,1.1606042536275094,2022,2,14
5199,0 days 00:21:19.598576649,2.9783323716099255,18.270596268513177,1.8500307751490674,1.1809963454510484,2022,2,15
5617,0 days 00:22:08.216129606,2.991771408225031,19.570660494926116,1.9614117856507032,1.1714438312266335,2022,2,16
